Price,Adj Close,Close,High,Low,Open,Volume
2022-07-26,373.60205078125,390.8900146484375,394.05999755859375,389.95001220703125,393.8399963378906,52946400
2022-07-27,383.3031311035156,401.0400085449219,402.8800048828125,394.04998779296875,394.3599853515625,82342100
2022-07-28,388.1105651855469,406.07000732421875,406.79998779296875,398.1499938964844,401.8900146484375,73966600
2022-07-29,393.768798828125,411.989990234375,413.0299987792969,406.7699890136719,407.5799865722656,87003700
2022-08-01,392.602783203125,410.7699890136719,413.4100036621094,408.3999938964844,409.1499938964844,69997500
2022-08-02,390.01263427734375,408.05999755859375,413.0,406.82000732421875,409.1199951171875,63435400
2022-08-03,396.12005615234375,414.45001220703125,415.67999267578125,410.0,410.29998779296875,67820600
2022-08-04,395.8523864746094,414.1700134277344,415.0899963378906,412.44000244140625,414.3699951171875,45656600
2022-08-05,395.183349609375,413.4700012207031,414.1499938964844,409.6000061035156,409.6600036621094,56814900
2022-08-08,394.72454833984375,412.989990234375,417.6199951171875,411.8299865722656,415.25,53886100
2022-08-09,393.1571044921875,411.3500061035156,412.75,410.2200012207031,412.2200012207031,44931800
2022-08-10,401.41497802734375,419.989990234375,420.1400146484375,416.7200012207031,418.7799987792969,68665700
2022-08-11,401.41497802734375,419.989990234375,424.95001220703125,419.2099914550781,422.989990234375,59489700
2022-08-12,408.2105712890625,427.1000061035156,427.2099914550781,421.0299987792969,422.0299987792969,61694500
2022-08-15,409.8926696777344,428.8599853515625,429.4100036621094,424.7099914550781,424.7699890136719,54048300
2022-08-16,410.695556640625,429.70001220703125,431.7300109863281,426.8800048828125,427.7300109863281,59289000
2022-08-17,407.7804260253906,426.6499938964844,429.5,424.5400085449219,425.9100036621094,63563400
2022-08-18,408.965576171875,427.8900146484375,428.6099853515625,425.5,426.8599853515625,49023200
2022-08-19,403.46990966796875,422.1400146484375,425.260009765625,421.2200012207031,424.9800109863281,68016900
2022-08-22,395.06866455078125,413.3500061035156,417.2300109863281,412.3999938964844,417.04998779296875,77695600
2022-08-23,394.1128845214844,412.3500061035156,415.4200134277344,411.7699890136719,412.8999938964844,49105200
2022-08-24,395.37445068359375,413.6700134277344,415.1099853515625,411.3900146484375,412.1099853515625,49177800
2022-08-25,400.9562683105469,419.510009765625,419.55999755859375,414.0899963378906,415.239990234375,50942300
2022-08-26,387.38421630859375,405.30999755859375,419.9599914550781,405.25,419.3900146484375,103087000
2022-08-29,384.8227844238281,402.6300048828125,405.8399963378906,401.20001220703125,402.20001220703125,65370800
2022-08-30,380.59820556640625,398.2099914550781,404.1000061035156,396.0,403.8500061035156,85652400
2022-08-31,377.70220947265625,395.17999267578125,401.239990234375,395.0400085449219,399.92999267578125,76029700
2022-09-01,378.887451171875,396.4200134277344,396.7799987792969,390.0400085449219,392.8900146484375,78740100
2022-09-02,374.89227294921875,392.239990234375,401.55999755859375,390.3299865722656,400.2799987792969,99632100
2022-09-06,373.4777526855469,390.760009765625,394.1199951171875,388.4200134277344,393.1300048828125,76637400
2022-09-07,380.1872863769531,397.7799987792969,398.5899963378906,390.20001220703125,390.42999267578125,70964200
2022-09-08,382.6722412109375,400.3800048828125,400.8599853515625,394.1199951171875,395.3900146484375,80821700
2022-09-09,388.6171875,406.6000061035156,407.510009765625,402.4599914550781,402.739990234375,76706900
2022-09-12,392.7939147949219,410.9700012207031,411.7300109863281,408.4599914550781,408.7799987792969,69256300
2022-09-13,375.7142333984375,393.1000061035156,403.1000061035156,391.9200134277344,401.8299865722656,122947100
2022-09-14,377.14788818359375,394.6000061035156,396.20001220703125,391.1199951171875,394.4700012207031,85023700
2022-09-15,372.8660583496094,390.1199951171875,395.9599914550781,388.7799987792969,392.9599914550781,87633800
2022-09-16,370.021484375,385.55999755859375,386.25,382.1099853515625,384.1400146484375,103084800
2022-09-19,372.8909606933594,388.54998779296875,388.54998779296875,382.17999267578125,382.260009765625,73278500
2022-09-20,368.6107482910156,384.0899963378906,386.1199951171875,381.20001220703125,385.05999755859375,77274900
2022-09-21,362.1807556152344,377.3900146484375,389.30999755859375,377.3800048828125,386.1099853515625,106746600
2022-09-22,359.1385498046875,374.2200012207031,378.29998779296875,373.44000244140625,376.5799865722656,89472600
2022-09-23,353.1212158203125,367.95001220703125,370.6199951171875,363.2900085449219,370.5799865722656,122346900
2022-09-26,349.6278991699219,364.30999755859375,370.2099914550781,363.0299987792969,366.4100036621094,92581200
2022-09-27,348.73529052734375,363.3800048828125,370.3999938964844,360.8699951171875,368.0199890136719,108294100
2022-09-28,355.5971984863281,370.5299987792969,372.29998779296875,362.6000061035156,364.3800048828125,110802200
2022-09-29,348.16912841796875,362.7900085449219,367.1099853515625,359.70001220703125,366.80999755859375,112952300
2022-09-30,342.7852478027344,357.17999267578125,365.9100036621094,357.0400085449219,361.79998779296875,153711200
2022-10-03,351.8351745605469,366.6099853515625,368.54998779296875,359.2099914550781,361.0799865722656,89756500
2022-10-04,362.7373962402344,377.9700012207031,378.0,366.57000732421875,372.3999938964844,103602800
2022-10-05,361.8928527832031,377.0899963378906,379.4599914550781,370.95001220703125,373.3900146484375,88065700
2022-10-06,358.15960693359375,373.20001220703125,378.7200012207031,372.67999267578125,375.6199951171875,82333500
2022-10-07,348.16912841796875,362.7900085449219,373.2900085449219,360.94000244140625,368.9700012207031,107789500
2022-10-10,345.5107116699219,360.0199890136719,364.2099914550781,357.6700134277344,363.9599914550781,76042800
2022-10-11,343.3226623535156,357.739990234375,363.0299987792969,355.7099914550781,358.239990234375,92482800
2022-10-12,342.1902160644531,356.55999755859375,359.82000732421875,356.29998779296875,358.1700134277344,76991800
2022-10-13,351.2209777832031,365.9700012207031,367.510009765625,348.1099853515625,349.2099914550781,147254500
2022-10-14,343.21710205078125,357.6300048828125,370.260009765625,356.9599914550781,368.54998779296875,123737000
2022-10-17,352.0367431640625,366.82000732421875,367.9800109863281,357.2799987792969,364.010009765625,93168200
2022-10-18,356.1730651855469,371.1300048828125,375.45001220703125,367.5199890136719,375.1300048828125,97162900
2022-10-19,353.6490173339844,368.5,371.8500061035156,365.54998779296875,368.989990234375,79746900
2022-10-20,350.6835632324219,365.4100036621094,372.6700134277344,364.6099853515625,368.0299987792969,88283100
2022-10-21,359.2056884765625,374.2900085449219,374.79998779296875,363.5400085449219,365.1199951171875,131038400
2022-10-24,363.6011047363281,378.8699951171875,380.05999755859375,373.1099853515625,375.8900146484375,85436900
2022-10-25,369.4072570800781,384.9200134277344,385.25,378.6700134277344,378.7900085449219,78846300
2022-10-26,366.6241760253906,382.0199890136719,387.5799865722656,381.3500061035156,381.6199951171875,104087300
2022-10-27,364.6664123535156,379.9800109863281,385.0,379.3299865722656,383.07000732421875,81971800
2022-10-28,373.3420104980469,389.0199890136719,389.5199890136719,379.67999267578125,379.8699951171875,100302000
2022-10-31,370.645263671875,386.2099914550781,388.3999938964844,385.260009765625,386.44000244140625,96631300
2022-11-01,369.0234069824219,384.5199890136719,390.3900146484375,383.2900085449219,390.1400146484375,85407600
2022-11-02,359.7622985839844,374.8699951171875,388.6300048828125,374.760009765625,383.8999938964844,126990400
2022-11-03,356.0578918457031,371.010009765625,374.20001220703125,368.7900085449219,371.4700012207031,87100100
2022-11-04,361.1826477050781,376.3500061035156,378.8699951171875,370.0,377.0,103505200
2022-11-07,364.6375732421875,379.95001220703125,380.57000732421875,375.5299987792969,377.7099914550781,68286900
2022-11-08,366.60498046875,382.0,385.1199951171875,377.7200012207031,381.1099853515625,84641100
2022-11-09,359.0520935058594,374.1300048828125,381.1400146484375,373.6099853515625,379.92999267578125,78495500
2022-11-10,378.7835693359375,394.69000244140625,395.0400085449219,385.6400146484375,388.04998779296875,141455800
2022-11-11,382.4495849609375,398.510009765625,399.3500061035156,393.6099853515625,395.5899963378906,93839900
2022-11-14,379.19622802734375,395.1199951171875,400.17999267578125,394.8299865722656,396.6600036621094,71903500
2022-11-15,382.4303283691406,398.489990234375,402.30999755859375,394.489990234375,401.1499938964844,93194500
2022-11-16,379.51287841796875,395.45001220703125,397.7799987792969,394.7900085449219,396.7799987792969,68508500
2022-11-17,378.3516845703125,394.239990234375,394.95001220703125,390.1400146484375,390.4599914550781,74496300
2022-11-18,380.06951904296875,396.0299987792969,397.80999755859375,393.0400085449219,397.739990234375,92922500
2022-11-21,378.68756103515625,394.5899963378906,395.82000732421875,392.6600036621094,394.6400146484375,51243200
2022-11-22,383.7835693359375,399.8999938964844,400.07000732421875,395.1499938964844,396.6300048828125,60429000
2022-11-23,386.2019958496094,402.4200134277344,402.92999267578125,399.30999755859375,399.54998779296875,68261600
2022-11-25,386.1156005859375,402.3299865722656,402.9100036621094,401.5400085449219,401.8299865722656,30545400
2022-11-28,379.9543762207031,395.9100036621094,400.80999755859375,395.1099853515625,399.0899963378906,67881600
2022-11-29,379.3017578125,395.2300109863281,397.29998779296875,393.29998779296875,396.04998779296875,52310000
2022-11-30,391.25006103515625,407.67999267578125,407.67999267578125,393.4800109863281,395.489990234375,144566700
2022-12-01,390.96209716796875,407.3800048828125,410.0,404.75,408.7699890136719,76398200
2022-12-02,390.51104736328125,406.9100036621094,407.8599853515625,402.1400146484375,402.25,85342700
2022-12-05,383.486083984375,399.5899963378906,404.92999267578125,398.1700134277344,403.95001220703125,77289800
2022-12-06,377.95819091796875,393.8299865722656,399.989990234375,391.6400146484375,399.4200134277344,77972200
2022-12-07,377.3151550292969,393.1600036621094,395.6400146484375,391.9700012207031,392.94000244140625,65927900
2022-12-08,380.27105712890625,396.239990234375,397.3599853515625,393.2699890136719,395.1400146484375,60737900
2022-12-09,377.4303283691406,393.2799987792969,397.6199951171875,393.1499938964844,394.94000244140625,81447700
2022-12-12,382.8719177246094,398.95001220703125,398.95001220703125,393.4100036621094,394.1099853515625,75405800
2022-12-13,385.7701416015625,401.9700012207031,410.489990234375,399.07000732421875,410.2200012207031,123782500
2022-12-14,383.3036804199219,399.3999938964844,405.5,396.30999755859375,401.6099853515625,108111300
2022-12-15,373.92742919921875,389.6300048828125,395.25,387.8900146484375,394.29998779296875,117705900
2022-12-16,369.5128173828125,383.2699890136719,386.5799865722656,381.0400085449219,385.17999267578125,119858000
2022-12-19,366.37945556640625,380.0199890136719,383.82000732421875,378.2799987792969,383.4700012207031,79878100
2022-12-20,366.88079833984375,380.5400085449219,382.2300109863281,377.8500061035156,379.2300109863281,74427200
2022-12-21,372.3665466308594,386.2300109863281,387.4100036621094,382.69000244140625,383.25,78167400
2022-12-22,367.0544128417969,380.7200012207031,386.2099914550781,374.7699890136719,383.04998779296875,100120900
2022-12-23,369.165771484375,382.9100036621094,383.05999755859375,378.0299987792969,379.6499938964844,59857300
2022-12-27,367.7098693847656,381.3999938964844,383.1499938964844,379.6499938964844,382.7900085449219,51638200
2022-12-28,363.14007568359375,376.6600036621094,383.3900146484375,376.4200134277344,381.3299865722656,70911500
2022-12-29,369.6767883300781,383.44000244140625,384.3500061035156,379.0799865722656,379.6300048828125,66970900
2022-12-30,368.70294189453125,382.42999267578125,382.5799865722656,378.42999267578125,380.6400146484375,84022200
2023-01-03,367.15081787109375,380.82000732421875,386.42999267578125,377.8299865722656,384.3699951171875,74850700
2023-01-04,369.9852600097656,383.760009765625,385.8800048828125,380.0,383.17999267578125,85934100
2023-01-05,365.7624816894531,379.3800048828125,381.8399963378906,378.760009765625,381.7200012207031,76970500
2023-01-06,374.1501770019531,388.0799865722656,389.25,379.4100036621094,382.6099853515625,104189600
2023-01-09,373.93804931640625,387.8599853515625,393.70001220703125,387.6700134277344,390.3699951171875,73978100
2023-01-10,376.5604248046875,390.5799865722656,390.6499938964844,386.2699890136719,387.25,65358100
2023-01-11,381.3231201171875,395.5199890136719,395.6000061035156,391.3800048828125,392.2300109863281,68881100
2023-01-12,382.7113952636719,396.9599914550781,398.489990234375,392.4200134277344,396.6700134277344,90157700
2023-01-13,384.1960754394531,398.5,399.1000061035156,393.3399963378906,393.6199951171875,63903900
2023-01-17,383.49237060546875,397.7699890136719,400.2300109863281,397.05999755859375,398.4800109863281,62677300
2023-01-18,377.4377746582031,391.489990234375,400.1199951171875,391.2799987792969,399.010009765625,99632300
2023-01-19,374.6900329589844,388.6400146484375,391.0799865722656,387.260009765625,389.3599853515625,86958900
2023-01-20,381.670166015625,395.8800048828125,396.0400085449219,388.3800048828125,390.1000061035156,91806400
2023-01-23,386.24969482421875,400.6300048828125,402.6499938964844,395.7200012207031,396.7200012207031,84178800
2023-01-24,385.83514404296875,400.20001220703125,401.1499938964844,397.6400146484375,398.8800048828125,59524900
2023-01-25,385.97979736328125,400.3500061035156,400.70001220703125,393.55999755859375,395.95001220703125,84800300
2023-01-26,390.22186279296875,404.75,404.9200134277344,400.0299987792969,403.1300048828125,72287400
2023-01-27,391.118408203125,405.67999267578125,408.1600036621094,403.44000244140625,403.6600036621094,68346200
2023-01-30,386.2111511230469,400.5899963378906,405.1300048828125,400.2799987792969,402.79998779296875,74202000
2023-01-31,391.88970947265625,406.4800109863281,406.5299987792969,400.7699890136719,401.1300048828125,86811800
2023-02-01,396.05462646484375,410.79998779296875,413.6700134277344,402.3500061035156,405.2099914550781,101459200
2023-02-02,401.820068359375,416.7799987792969,418.30999755859375,412.8800048828125,414.8599853515625,101654500
2023-02-03,397.54901123046875,412.3500061035156,416.9700012207031,411.0899963378906,411.5899963378906,94736800
2023-02-06,395.11944580078125,409.8299865722656,411.2900085449219,408.1000061035156,409.7900085449219,60295300
2023-02-07,400.2870788574219,415.19000244140625,416.489990234375,407.57000732421875,408.8699951171875,90990700
2023-02-08,395.9100036621094,410.6499938964844,414.5299987792969,409.92999267578125,413.1300048828125,76227500
2023-02-09,392.4778137207031,407.0899963378906,414.57000732421875,405.80999755859375,414.4100036621094,78694900
2023-02-10,393.3937072753906,408.0400085449219,408.44000244140625,405.010009765625,405.8599853515625,70769700
2023-02-13,398.01177978515625,412.8299865722656,412.9700012207031,408.239990234375,408.7200012207031,64913500
2023-02-14,397.82867431640625,412.6400146484375,415.04998779296875,408.510009765625,411.239990234375,88389300
2023-02-15,399.1204528808594,413.9800109863281,414.05999755859375,409.4700012207031,410.3500061035156,61555700
2023-02-16,393.6250915527344,408.2799987792969,412.9100036621094,408.1400146484375,408.7900085449219,76431500
2023-02-17,392.6417236328125,407.260009765625,407.510009765625,404.04998779296875,406.05999755859375,89257800
2023-02-21,384.7649841308594,399.0899963378906,404.1600036621094,398.82000732421875,403.05999755859375,82655900
2023-02-22,384.2347106933594,398.5400085449219,401.1300048828125,397.0199890136719,399.5199890136719,83742300
2023-02-23,386.27862548828125,400.6600036621094,402.20001220703125,396.25,401.55999755859375,96242400
2023-02-24,382.15228271484375,396.3800048828125,397.25,393.6400146484375,395.4200134277344,108194400
2023-02-27,383.45379638671875,397.7300109863281,401.2900085449219,396.75,399.8699951171875,80444700
2023-02-28,382.03656005859375,396.260009765625,399.2799987792969,396.1499938964844,397.2300109863281,96438600
2023-03-01,380.5711364746094,394.739990234375,396.69000244140625,393.3800048828125,395.4100036621094,99706800
2023-03-02,383.5309143066406,397.80999755859375,398.69000244140625,392.3299865722656,392.67999267578125,85127800
2023-03-03,389.681884765625,404.19000244140625,404.45001220703125,399.0299987792969,399.7099914550781,90120000
2023-03-06,389.951904296875,404.4700012207031,407.45001220703125,404.010009765625,405.04998779296875,72795900
2023-03-07,383.9743957519531,398.2699890136719,404.6700134277344,397.6300048828125,404.4200134277344,108310600
2023-03-08,384.6011047363281,398.9200134277344,399.7099914550781,396.5899963378906,398.3900146484375,74746600
2023-03-09,377.5052795410156,391.55999755859375,401.4800109863281,390.5299987792969,399.739990234375,111945300
2023-03-10,372.05810546875,385.9100036621094,393.1600036621094,384.32000732421875,390.989990234375,189253000
2023-03-13,371.52777099609375,385.3599853515625,390.3900146484375,380.6499938964844,381.80999755859375,157790000
2023-03-14,377.669189453125,391.7300109863281,393.45001220703125,387.04998779296875,390.5,149752400
2023-03-15,375.3070983886719,389.2799987792969,389.489990234375,383.7099914550781,385.8900146484375,172996900
2023-03-16,381.8919372558594,396.1099853515625,396.4700012207031,386.2900085449219,386.82000732421875,143254200
2023-03-17,377.4266052246094,389.989990234375,394.3999938964844,388.54998779296875,393.2200012207031,140553400
2023-03-20,381.0557861328125,393.739990234375,394.1700134277344,390.07000732421875,390.79998779296875,93055800
2023-03-21,386.05926513671875,398.9100036621094,399.4100036621094,395.5799865722656,397.239990234375,91524200
2023-03-22,379.478271484375,392.1099853515625,402.489990234375,392.07000732421875,398.7300109863281,111746600
2023-03-23,380.504150390625,393.1700134277344,399.2900085449219,390.3500061035156,395.0899963378906,119351300
2023-03-24,383.00103759765625,395.75,395.8399963378906,389.3999938964844,391.8399963378906,107682400
2023-03-27,383.7171936035156,396.489990234375,398.9200134277344,395.55999755859375,398.1199951171875,74010400
2023-03-28,382.8558654785156,395.6000061035156,396.489990234375,393.69000244140625,395.7699890136719,62871700
2023-03-29,388.4206237792969,401.3500061035156,401.6000061035156,398.67999267578125,399.92999267578125,77497900
2023-03-30,390.69488525390625,403.70001220703125,404.3500061035156,401.760009765625,404.0899963378906,69840000
2023-03-31,396.2016296386719,409.3900146484375,409.70001220703125,404.54998779296875,404.6600036621094,112062600
2023-04-03,397.71136474609375,410.95001220703125,411.3699951171875,408.44000244140625,408.8500061035156,67391100
2023-04-04,395.50482177734375,408.6700134277344,411.9200134277344,407.239990234375,411.6199951171875,66601500
2023-04-05,394.46929931640625,407.6000061035156,408.70001220703125,405.8800048828125,407.9100036621094,65200200
2023-04-06,396.0080871582031,409.19000244140625,409.4800109863281,405.67999267578125,406.7699890136719,63743300
2023-04-10,396.4145812988281,409.6099853515625,409.69000244140625,405.9700012207031,406.6099853515625,63681000
2023-04-11,396.52105712890625,409.7200012207031,411.17999267578125,408.9200134277344,410.260009765625,59297900
2023-04-12,394.9048156738281,408.04998779296875,412.1700134277344,407.44000244140625,411.8699951171875,86420400
2023-04-13,400.15020751953125,413.4700012207031,413.8399963378906,407.989990234375,409.17999267578125,85814800
2023-04-14,399.1727600097656,412.4599914550781,415.0899963378906,410.05999755859375,412.80999755859375,78161500
2023-04-17,400.60504150390625,413.94000244140625,413.9599914550781,411.0899963378906,412.3699951171875,66436400
2023-04-18,400.8663330078125,414.2099914550781,415.7200012207031,412.7799987792969,415.5799865722656,63560000
2023-04-19,400.7986145019531,414.1400146484375,415.0799865722656,412.1600036621094,412.2200012207031,55227300
2023-04-20,398.6114807128906,411.8800048828125,413.70001220703125,410.2699890136719,411.2099914550781,75840400
2023-04-21,398.921142578125,412.20001220703125,412.67999267578125,410.1700134277344,412.19000244140625,73457400
2023-04-24,399.3372802734375,412.6300048828125,413.07000732421875,410.6000061035156,411.989990234375,64332100
2023-04-25,392.998291015625,406.0799865722656,411.1600036621094,406.0199890136719,410.5799865722656,97766700
2023-04-26,391.3336486816406,404.3599853515625,407.8399963378906,403.7799987792969,406.7200012207031,80447000
2023-04-27,399.1243591308594,412.4100036621094,412.69000244140625,406.739990234375,407.0,92968400
2023-04-28,402.53094482421875,415.92999267578125,415.94000244140625,411.42999267578125,411.489990234375,89433100
2023-05-01,402.1245422363281,415.510009765625,417.6199951171875,415.2699890136719,415.4700012207031,62122300
2023-05-02,397.60491943359375,410.8399963378906,414.82000732421875,407.82000732421875,414.7699890136719,103998500
2023-05-03,394.875732421875,408.0199890136719,413.8699951171875,407.7699890136719,411.3599853515625,91531800
2023-05-04,392.07891845703125,405.1300048828125,407.2699890136719,403.739990234375,406.92999267578125,94901900
2023-05-05,399.3372802734375,412.6300048828125,413.7200012207031,408.6400146484375,408.9100036621094,87891800
2023-05-08,399.4436950683594,412.739990234375,413.239990234375,411.2799987792969,412.9700012207031,50046800
2023-05-09,397.6920166015625,410.92999267578125,412.0899963378906,410.69000244140625,411.1300048828125,49220100
2023-05-10,399.55010986328125,412.8500061035156,414.5400085449219,408.8699951171875,413.8800048828125,96142900
2023-05-11,398.8533630371094,412.1300048828125,412.42999267578125,409.9700012207031,411.95001220703125,70157100
2023-05-12,398.33074951171875,411.5899963378906,413.6400146484375,409.07000732421875,413.4200134277344,70481500
2023-05-15,399.7049865722656,413.010009765625,413.42999267578125,410.2300109863281,412.2200012207031,54289400
2023-05-16,397.033935546875,410.25,412.82000732421875,410.239990234375,411.8599853515625,57705500
2023-05-17,401.8534851074219,415.2300109863281,415.8599853515625,410.6400146484375,412.3500061035156,87287000
2023-05-18,405.7247009277344,419.2300109863281,419.6700134277344,414.6700134277344,414.8999938964844,97177200
2023-05-19,405.13427734375,418.6199951171875,420.7200012207031,417.3500061035156,420.1700134277344,103793300
2023-05-22,405.29876708984375,418.7900085449219,420.3900146484375,417.3500061035156,418.6400146484375,60745400
2023-05-23,400.7502136230469,414.0899963378906,418.7200012207031,413.67999267578125,417.0799865722656,86383500
2023-05-24,397.84686279296875,411.0899963378906,412.82000732421875,409.8800048828125,412.4200134277344,89213700
2023-05-25,401.29217529296875,414.6499938964844,416.1600036621094,412.4100036621094,414.739990234375,90961600
2023-05-26,406.4892272949219,420.0199890136719,420.7699890136719,415.25,415.3299865722656,93830000
2023-05-30,406.64404296875,420.17999267578125,422.5799865722656,418.739990234375,422.0299987792969,72216000
2023-05-31,404.3890686035156,417.8500061035156,419.2200012207031,416.2200012207031,418.2799987792969,110811800
2023-06-01,408.231201171875,421.82000732421875,422.9200134277344,416.7900085449219,418.0899963378906,88865000
2023-06-02,414.1347351074219,427.9200134277344,428.739990234375,423.95001220703125,424.5,91426200
2023-06-05,413.34112548828125,427.1000061035156,429.6199951171875,426.3699951171875,428.2799987792969,65460200
2023-06-06,414.24114990234375,428.0299987792969,428.5799865722656,425.989990234375,426.6700134277344,64022200
2023-06-07,412.808837890625,426.54998779296875,429.6199951171875,426.1099853515625,428.44000244140625,85373300
2023-06-08,415.3056945800781,429.1300048828125,429.6000061035156,425.82000732421875,426.6199951171875,61952800
2023-06-09,416.05096435546875,429.8999938964844,431.989990234375,428.8699951171875,429.9599914550781,85742800
2023-06-12,419.82525634765625,433.79998779296875,433.8800048828125,430.1700134277344,430.9200134277344,76104300
2023-06-13,422.5931396484375,436.6600036621094,437.3299865722656,434.6300048828125,435.32000732421875,95899700
2023-06-14,423.09637451171875,437.17999267578125,439.05999755859375,433.5899963378906,437.010009765625,100612100
2023-06-15,428.3417663574219,442.6000061035156,443.8999938964844,436.2300109863281,436.3299865722656,110303100
2023-06-16,426.88275146484375,439.4599914550781,443.6099853515625,438.9700012207031,443.0199890136719,114165800
2023-06-20,424.6679992675781,437.17999267578125,438.3699951171875,435.0299987792969,437.45001220703125,76160400
2023-06-21,422.49212646484375,434.94000244140625,436.989990234375,434.3299865722656,436.1600036621094,76982300
2023-06-22,424.0172119140625,436.510009765625,436.6199951171875,433.6000061035156,433.95001220703125,70637200
2023-06-23,420.8116149902344,433.2099914550781,435.05999755859375,432.4700012207031,432.92999267578125,92074500
2023-06-26,419.09228515625,431.44000244140625,434.6099853515625,431.19000244140625,432.6199951171875,72823600
2023-06-27,423.6869201660156,436.1700134277344,436.80999755859375,431.8800048828125,432.3500061035156,72813700
2023-06-28,423.900634765625,436.3900146484375,437.44000244140625,434.4100036621094,435.04998779296875,75636000
2023-06-29,425.5714111328125,438.1099853515625,438.2799987792969,435.5400085449219,435.9599914550781,67882300
2023-06-30,430.5934143066406,443.2799987792969,444.29998779296875,441.1099853515625,441.44000244140625,104964000
2023-07-03,431.0888671875,443.7900085449219,444.0799865722656,442.6300048828125,442.9200134277344,32793400
2023-07-05,430.44775390625,443.1300048828125,443.8900146484375,441.8999938964844,441.9100036621094,58418400
2023-07-06,427.0769958496094,439.6600036621094,440.1000061035156,437.05999755859375,439.4200134277344,80658300
2023-07-07,425.998779296875,438.54998779296875,442.6400146484375,438.29998779296875,438.6300048828125,86134200
2023-07-10,427.0769958496094,439.6600036621094,439.8399963378906,437.5899963378906,438.17999267578125,62443500
2023-07-11,429.7969055175781,442.4599914550781,442.9700012207031,439.44000244140625,440.45001220703125,64463800
2023-07-12,433.2550354003906,446.0199890136719,447.4800109863281,444.9100036621094,446.3900146484375,91924500
2023-07-13,436.6936950683594,449.55999755859375,450.3800048828125,447.45001220703125,447.8999938964844,72425200
2023-07-14,436.42169189453125,449.2799987792969,451.3599853515625,448.489990234375,450.4800109863281,69815800
2023-07-17,437.9370422363281,450.8399963378906,451.92999267578125,449.0799865722656,449.1300048828125,52680200
2023-07-18,441.1911926269531,454.19000244140625,454.8599853515625,450.04998779296875,450.5,80668200
2023-07-19,442.1722717285156,455.20001220703125,456.42999267578125,454.1099853515625,455.010009765625,65891700
2023-07-20,439.23870849609375,452.17999267578125,455.1000061035156,451.44000244140625,454.1700134277344,70591600
2023-07-21,439.23870849609375,452.17999267578125,454.1700134277344,452.1700134277344,453.9599914550781,71275600
2023-07-24,441.2008972167969,454.20001220703125,455.0400085449219,452.29998779296875,453.3699951171875,54023400
2023-07-25,442.40545654296875,455.44000244140625,456.739990234375,453.8699951171875,453.9200134277344,55191200
2023-07-26,442.47344970703125,455.510009765625,456.989990234375,453.3800048828125,454.4700012207031,71052900
2023-07-27,439.53985595703125,452.489990234375,459.44000244140625,451.54998779296875,459.0199890136719,92194400
2023-07-28,443.84307861328125,456.9200134277344,457.7799987792969,452.489990234375,455.8800048828125,80011800
2023-07-31,444.68817138671875,457.7900085449219,458.1600036621094,456.04998779296875,457.4100036621094,62040400
2023-08-01,443.4156799316406,456.4800109863281,457.25,455.489990234375,456.2699890136719,55291500
2023-08-02,437.2474365234375,450.1300048828125,453.5199890136719,449.3500061035156,453.25,93933400
2023-08-03,435.9942932128906,448.8399963378906,450.7900085449219,447.3699951171875,448.0400085449219,64276100
2023-08-04,434.0224304199219,446.80999755859375,452.8999938964844,446.2699890136719,450.7200012207031,100128900
2023-08-07,437.810791015625,450.7099914550781,450.8699951171875,447.989990234375,448.7099914550781,58357500
2023-08-08,435.9068908691406,448.75,450.70001220703125,445.2699890136719,448.0799865722656,71361300
2023-08-09,432.99273681640625,445.75,449.20001220703125,444.9599914550781,449.0299987792969,78789600
2023-08-10,433.14813232421875,445.9100036621094,451.70001220703125,444.70001220703125,448.19000244140625,93005500
2023-08-11,432.8955993652344,445.6499938964844,446.70001220703125,443.3500061035156,443.9700012207031,68690900
2023-08-14,435.28521728515625,448.1099853515625,448.1099853515625,444.3800048828125,444.70001220703125,47867400
2023-08-15,430.214599609375,442.8900146484375,446.6400146484375,442.29998779296875,446.2699890136719,75707500
2023-08-16,427.0576171875,439.6400146484375,444.17999267578125,439.5299987792969,442.4599914550781,80107200
2023-08-17,423.80352783203125,436.2900085449219,441.42999267578125,435.75,441.1600036621094,95711300
2023-08-18,424.0074768066406,436.5,437.57000732421875,433.010009765625,433.3699951171875,98852000
2023-08-21,426.7662048339844,439.3399963378906,440.1099853515625,435.32000732421875,437.54998779296875,68719000
2023-08-22,425.6102600097656,438.1499938964844,441.17999267578125,437.57000732421875,441.17999267578125,64994200
2023-08-23,430.3506164550781,443.0299987792969,443.6700134277344,439.1000061035156,439.25,68441000
2023-08-24,424.3863525390625,436.8900146484375,445.2200012207031,436.8599853515625,444.69000244140625,88517300
2023-08-25,427.378173828125,439.9700012207031,441.29998779296875,435.0,438.67999267578125,102325100
2023-08-28,430.0883483886719,442.760009765625,443.3999938964844,439.9700012207031,442.239990234375,61595400
2023-08-29,436.3051452636719,449.1600036621094,449.45001220703125,442.4599914550781,442.6499938964844,83081900
2023-08-30,438.1022033691406,451.010009765625,451.6700134277344,448.7799987792969,449.510009765625,69053900
2023-08-31,437.46112060546875,450.3500061035156,452.8299865722656,450.1600036621094,451.6499938964844,66084600
2023-09-01,438.2770080566406,451.19000244140625,453.6700134277344,449.67999267578125,453.1700134277344,58944100
2023-09-05,436.3828430175781,449.239990234375,451.05999755859375,449.1700134277344,450.7300109863281,55166200
